SYMBOL,GAIN
RELAXO,-0.1298381430421107
BAHETI,-0.12994240852967198
AUTOAXLES,-0.13085764222289933
GEPIL,-0.13126071024291594
SUULD,-0.13141152344891588
CINELINE,-0.13154066966191658
MSTCLTD,-0.1319900027212542
KCK,-0.1321945847445265
WABAG,-0.13278134243020911
KSOLVES,-0.13320777452331944
SIKKO,-0.13331593685135631
AVANTIFEED,-0.13363006534233335
GRINFRA,-0.13376438034831897
KEI,-0.13380178927922587
TARSONS,-0.13481655980108112
GMBREW,-0.13490571292385783
RAJESHEXPO,-0.13508470826724644
CGPOWER,-0.13510679155052097
MAHLOG,-0.13561033522451355
THEJO,-0.13592374088603223
BORORENEW,-0.1360472561938237
INDSWFTLAB,-0.1363998809294122
TATASTLLP,-0.13687074755583561
EIDPARRY,-0.13701082869182665
ADANIENT,-0.1370680336386003
NDGL,-0.1372190622234155
LFIC,-0.13727844450957344
SWARAJENG,-0.13770089486631928
KITEX,-0.13808407132819003
GULPOLY,-0.13834423478261626
FORTIS,-0.13858904263817304
ADVENZYMES,-0.1389952670709024
PATANJALI,-0.13905355286369397
ICICIAUTO,-0.13905740713915252
IDFCFIRSTB,-0.13929955762728957
TV18BRDCST,-0.13930089390741174
COROMANDEL,-0.13958889213822653
WHIRLPOOL,-0.14026866256026466
EXCELINDUS,-0.14055399445159883
HARIOMPIPE,-0.1418124633192936
EXPLEOSOL,-0.14184283344710913
CYBERTECH,-0.14187794024348044
SANGHVIMOV,-0.14214463987150108
FSC,-0.14219088527059087
HITECH,-0.14235858800465254
SYNGENE,-0.14275611832554713
GENUSPAPER,-0.14278361417479846
PAGEIND,-0.14302151784648065
OLECTRA,-0.14303359617686245
IDFC,-0.14313622882655516
KILITCH,-0.14330116756086528
ERIS,-0.14332307684214832
UNIPARTS,-0.14370407604034482
MATRIMONY,-0.14399810459705095
SAKUMA,-0.14402497332944886
APLAPOLLO,-0.14402593121277923
MASTEK,-0.1442166941004995
EICHERMOT,-0.14436930142995946
NLCINDIA,-0.14439245819178703
KPITTECH,-0.14443241685683067
MAYURUNIQ,-0.14443545670885216
INDOTHAI,-0.1445697360199468
CENTURYPLY,-0.14526183722873992
DECCANCE,-0.14527651869224356
BANSWRAS,-0.1453906407947839
EIHOTEL,-0.14552020695807424
MANXT50,-0.14555358051945616
SHUBHLAXMI,-0.14563857422294374
IONEXCHANG,-0.14564160097268217
KECL,-0.1458858133416236
GSFC,-0.14619506306289362
IGL,-0.14654508482487927
AXISHCETF,-0.14703507302869298
MCLEODRUSS,-0.14718314025799784
PCJEWELLER,-0.14733919115760413
APOLLOPIPE,-0.14742377893811387
ORIENTELEC,-0.1476411380339008
SUNDARMHLD,-0.14793089368126996
BRIGADE,-0.14795577654300174
HDFCVALUE,-0.14813327143750726
FUSION,-0.14833125250166065
NIF100BEES,-0.14860881434619697
CAPACITE,-0.14867090173602
ACI,-0.14880832608286346
TECHM,-0.14903531276414944
SAKSOFT,-0.14916396864041492
PCBL,-0.14941498211463353
TNPETRO,-0.15080807340141136
SHIVALIK,-0.15116106962228432
AIRAN,-0.15137524966535948
ZYDUSWELL,-0.15142312832441582
RAJRATAN,-0.15144824874516116
CANTABIL,-0.15145990755500238
ANTGRAPHIC,-0.15219421101774078
DCM,-0.15223152581011912
KCPSUGIND,-0.15251346083933742
INDOTECH,-0.15273761493474497
BERGEPAINT,-0.15329379280164437
BLISSGVS,-0.1533312298284875
NIITLTD,-0.15340460061677136
ZEEL,-0.1535061968996594
GKWLIMITED,-0.15364506491593247
ENDURANCE,-0.15443135637430086
GMRINFRA,-0.15443823533726603
HUDCO,-0.1545845714490087
SUDARSCHEM,-0.15483989224308922
SETCO,-0.1549332334639263
JSWHL,-0.1551480766168789
GROBTEA,-0.15570405254882874
NAVNETEDUL,-0.1557418562118712
HARSHA,-0.15616040719127713
SUMMITSEC,-0.15662953978050131
TRF,-0.15673261669728913
BFUTILITIE,-0.15686266290730566
JAMNAAUTO,-0.15698772474928968
VMARCIND,-0.157033226399571
ZFCVINDIA,-0.15739910408696944
HAL,-0.1574945600927023
SETFNIFBK,-0.15763263105734282
GTL,-0.15767157044079194
AXISNIFTY,-0.15794679053759486
EMAMILTD,-0.15799105307586725
TAINWALCHM,-0.1583475072187743
FOCUS,-0.15891578863395567
PILITA,-0.15930126421523982
MOL,-0.1596058363053454
PIONDIST,-0.1597204350021299
TVSSRICHAK,-0.16006775434419557
PRAKASHSTL,-0.16015121226297002
IDEA,-0.16017096244982065
MGL,-0.1602963075079555
FMGOETZE,-0.16040242750752673
SILVER,-0.1606454224272955
ZUARI,-0.1606472836765102
VINDHYATEL,-0.16072167032002962
TIRUMALCHM,-0.16172704840486635
DHANUKA,-0.16196636848905027
SABEVENTS,-0.16196935304769255
MARUTI,-0.16269076807659813
JAYAGROGN,-0.16328882021462862
JUBLFOOD,-0.16342994018549192
CHOLAHLDNG,-0.1638621701481079
ICICISENSX,-0.16406716889819345
UPL,-0.1642056198862446
TATVA,-0.16455750241156464
RPOWER,-0.16483664267229942
REFEX,-0.16526654509444466
MAZDA,-0.16563422957520496
OMINFRAL,-0.165667960970108
CIGNITITEC,-0.16570744505538587
HGS,-0.16588068846391105
JTEKTINDIA,-0.1663483358520547
NPBET,-0.166421817504669
MANALIPETC,-0.1665464553644337
BALAJITELE,-0.1668058542335373
HEALTHY,-0.16721167994305552
FORCEMOT,-0.167280677478582
FROG,-0.16730165579853304
HOMEFIRST,-0.16807523260878401
ASHOKLEY,-0.1682225490182072
TBZ,-0.16837902908916424
20MICRONS,-0.1686937952044669
FINCABLES,-0.1691589397758142
CARYSIL,-0.16928169840771048
TALBROAUTO,-0.1695990769296844
AXITA,-0.16983949142037738
MOIL,-0.16991851505298375
SUNCLAYLTD,-0.1702654999061021
WIPL,-0.17095222853060052
JTLIND,-0.17121653644396015
LICNETFSEN,-0.17144436734661084
SHAKTIPUMP,-0.17160605473654028
STLTECH,-0.17167512164859045
MAGADSUGAR,-0.17169248168787027
HNGSNGBEES,-0.17181388249402788
SULA,-0.17245492902642587
SCI,-0.17251628557218968
RITEZONE,-0.17254406972743538
MEDICAMEQ,-0.17259996532316185
NAHARCAP,-0.17269132439281015
NOIDATOLL,-0.17280920984999587
MAZDOCK,-0.17310595677311313
UGROCAP,-0.17315851986325287
UJAAS,-0.17325406266988805
PRESSMN,-0.1734936881193853
BSE,-0.17387473410732035
RBA,-0.17390573597617273
RAMASTEEL,-0.1741666589522001
UNOMINDA,-0.17418150622231462
DLF,-0.1742037314157303
SIGMA,-0.17461726127869115
WINDLAS,-0.17465653309845042
VTL,-0.1748553297559697
CAPLIPOINT,-0.1748920789639784
NAM-INDIA,-0.17514632356615584
SKFINDIA,-0.17523820911210614
SHRIPISTON,-0.175264134221247
MONARCH,-0.17615512461192304
DEVYANI,-0.17698024386208816
BFINVEST,-0.17716897581853816
TCI,-0.17719805636447372
FDC,-0.17744452833114488
DEEPAKNTR,-0.17779255122063653
INSECTICID,-0.17812247888669136
IPL,-0.1781992276432175
GODREJPROP,-0.1790372138136468
MANAKCOAT,-0.17906984075111393
HSCL,-0.17938322756380712
KHADIM,-0.1795360818184348
GANGAFORGE,-0.17958704773010017
CLEAN,-0.17988386653178534
EIHAHOTELS,-0.1800239813238086
INDUSTOWER,-0.18002431766647792
QUICKHEAL,-0.18017236867981667
ALKALI,-0.18035533530934644
TVSELECT,-0.18095259303570588
CHENNPETRO,-0.18116143261528883
CANFINHOME,-0.18118306663440964
TOTAL,-0.18149049298524478
MPHASIS,-0.18152656758710142
CUPID,-0.1816556185129073
MICEL,-0.18170912272253784
GULFOILLUB,-0.18203439566435425
APCL,-0.18218666264696504
CHEMBOND,-0.1825983972392114
SHRADHA,-0.18300434222667386
IFCI,-0.18306622343450354
THOMASCOOK,-0.1830827710299214
HATHWAY,-0.18308519817030924
CAMPUS,-0.18309323837805036
MGEL,-0.18332772033951017
KAPSTON,-0.18360945215098642
MUTHOOTCAP,-0.1838627127464976
CHEVIOT,-0.18398348468288994
GRAPHITE,-0.1841816141836626
PHOENIXLTD,-0.18445889747092328
VENUSPIPES,-0.18469583570003134
GANGESSECU,-0.18474767556594718
CANBK,-0.18493141178394773
DIGJAMLMTD,-0.18503984792983325
PNB,-0.18535005251429384
NIFTYBEES,-0.18604728575843843
NILKAMAL,-0.18629502464609937
MHRIL,-0.18633392711002872
XPROINDIA,-0.18642411122815533
ORIENTCEM,-0.1866378139142621
NEOGEN,-0.18717755925425275
LICNFNHGP,-0.18724838223934823
FSL,-0.18741187069086573
CONSUMBEES,-0.18769613573219426
BCP,-0.18781002134629268
ALKYLAMINE,-0.18791103549271443
SILVERTUC,-0.18863777324037065
GANESHHOUC,-0.18900879414839517
SETFNN50,-0.18953766423660057
INGERRAND,-0.1897198587564347
INEOSSTYRO,-0.18999232007811354
QNIFTY,-0.1901702546510632
NESCO,-0.1903934111114385
WATERBASE,-0.19115257913831502
CHAMBLFERT,-0.19117678206849176
SBCL,-0.19284148226527004
TORNTPOWER,-0.193683614092652
CDSL,-0.19374817462709704
AGARIND,-0.1943346624947906
CHALET,-0.1944279736442121
PIONEEREMB,-0.1945257439538687
HILTON,-0.19475516046796557
KIRIINDUS,-0.19478235192771526
SPORTKING,-0.19481476981512064
KALYANIFRG,-0.1948799691879271
JKPAPER,-0.19498498503848027
LALPATHLAB,-0.19500908664549796
IMFA,-0.19521457556696575
DREAMFOLKS,-0.19552274343390297
UNIENTER,-0.19556787128397835
DELHIVERY,-0.1956270546978775
KIRLOSIND,-0.19570565237569124
GOLDIAM,-0.19582073305222497
KOKUYOCMLN,-0.19613999550352515
ADANIGREEN,-0.1968001520044636
RAMAPHO,-0.19685290181465953
SWSOLAR,-0.1973619430842891
SYNCOMF,-0.1975095081321879
CROMPTON,-0.19784521681870812
BANG,-0.19798578332286398
VISHWARAJ,-0.19834410368795505
ELECTCAST,-0.19927504037775118
GENCON,-0.19957592098783392
UDAICEMENT,-0.20014350638680678
ZUARIIND,-0.20026372197929526
MAHKTECH,-0.2003395102208201
INDIAGLYCO,-0.20048020686901014
TNPL,-0.2007778173458299
VHL,-0.20154451758826714
CLOUD,-0.2019625119654047
SNOWMAN,-0.20198013420218988
DOLLAR,-0.20206182328635838
MARALOVER,-0.20256016583444678
SBIETFPB,-0.20315357635847653
VIPIND,-0.2037031069765469
KBCGLOBAL,-0.20373163991397797
LATENTVIEW,-0.2041356222695739
INDRAMEDCO,-0.20447321246374103
UJJIVANSFB,-0.20461402883904867
KOVAI,-0.20480604456237253
BIOFILCHEM,-0.20513675939365605
SBIETFQLTY,-0.2054251904222131
TECHNOE,-0.20580612618962757
WHEELS,-0.20592559004563998
TECHIN,-0.2062033327517111
KIRLOSENG,-0.2063118252663479
BEML,-0.20652828942381346
SPICEJET,-0.20652982630299171
IGPL,-0.20678681872309712
VIVO,-0.2068189086082699
MODIRUBBER,-0.20691848963412932
SUVIDHAA,-0.20692049704567414
BEPL,-0.2078674334537993
KOTAKPSUBK,-0.20810391658773947
3PLAND,-0.20933343760839274
SKIL,-0.2093611880266841
HAPPSTMNDS,-0.2095592692200548
SALONA,-0.21001821588475056
FEL,-0.21004925093373092
DYCL,-0.2102128991390328
MHLXMIRU,-0.21028935523852652
ENGINERSIN,-0.21054557514864336
BAJAJHLDNG,-0.21061104597910324
IIFLSEC,-0.2108571393437528
FINEORG,-0.21167725290042574
TRIL,-0.2119905759898261
GLOBALVECT,-0.2122623813792369
GMDCLTD,-0.21243487430102886
INDOCO,-0.21286156598686934
HEG,-0.21302041955209927
SANSERA,-0.21359745749051637
ARVINDFASN,-0.21380656872526171
BURNPUR,-0.21382286745742135
ZENITHSTL,-0.21434215597549977
INDOSTAR,-0.2143458229298911
ALLCARGO,-0.21438583874935027
MMTC,-0.21484461351975942
ROTO,-0.2154595853636126
ROLEXRINGS,-0.21553824913450292
CREDITACC,-0.21564628553640025
AAVAS,-0.21613190506654886
UNIVCABLES,-0.21624179004364127
SONACOMS,-0.21650960367462574
LYKALABS,-0.21686548733139818
LAOPALA,-0.21696237848344135
WELCORP,-0.21719287470243048
INOXWIND,-0.21799687763520748
GUJRAFFIA,-0.2180017090451536
SMARTLINK,-0.21800991986380502
SHRIRAMPPS,-0.21801180336579923
INDIANHUME,-0.2181768634773285
VIJAYA,-0.21839461732387777
EDELWEISS,-0.21872350476026603
INOXLEISUR,-0.21873447628285164
BARBEQUE,-0.218964432013709
GRANULES,-0.2191777380838758
CENTRUM,-0.21934148703973683
ONEPOINT,-0.21972543152651458
ASHIANA,-0.21979993539453074
ZEELEARN,-0.22031156222814025
AUROPHARMA,-0.220704947284681
BEL,-0.22079631616622475
PASUPTAC,-0.22093299978477998
HEXATRADEX,-0.22096537417522163
SHILPAMED,-0.22123693678306686
5PAISA,-0.22180288745490234
BLUECHIP,-0.22222222222222215
ATGL,-0.22225002808829636
HBANKETF,-0.22237889122768992
JBCHEPHARM,-0.2230606293147392
VIVIDHA,-0.22322691800952651
LIKHITHA,-0.22363416344960999
BALAMINES,-0.22385914428029496
BHAGERIA,-0.22423817617757053
UCALFUEL,-0.22495490323394352
AAREYDRUGS,-0.22527293032173273
SAREGAMA,-0.2254631717174021
TATAELXSI,-0.22559568467614868
BEWLTD,-0.22566986377635093
TATAPOWER,-0.22615800826944416
SICAL,-0.22622740791580895
ASPINWALL,-0.2263165969481223
VRLLOG,-0.2269014740455326
UMANGDAIRY,-0.22693228608195815
JALAN,-0.22715688624986102
SUTLEJTEX,-0.227289842798293
ASIANENE,-0.2275043061314248
ANDHRSUGAR,-0.2284138760319735
RKDL,-0.22891865537323086
MFL,-0.22941531795420733
CAMS,-0.2295925019641623
ADFFOODS,-0.22982595476096274
IRCTC,-0.2299063600731221
KRBL,-0.22993055454571892
SOLARA,-0.23090563824799684
NACLIND,-0.2313197968530599
ORBTEXP,-0.2314877898789973
CENTENKA,-0.2315132202612076
SOFTTECH,-0.23171432005153308
GREENLAM,-0.23214561650529333
ICICIALPLV,-0.23221648420167437
GRMOVER,-0.2325637939780618
SCAPDVR,-0.23261588126405236
KABRAEXTRU,-0.23270290229923973
NATCOPHARM,-0.23316689732509388
TANLA,-0.23331092424418434
DELTACORP,-0.2338636567860332
BHEL,-0.2340024384908173
ICICIFMCG,-0.23445387914880395
DBOL,-0.23447833551755232
ORTINLAB,-0.2348910199100619
ADANIPORTS,-0.23511573407443734
GPTINFRA,-0.23525978288474025
JMFINANCIL,-0.2353757442678429
MAFANG,-0.23560429981843553
QUADPRO,-0.23585264753691246
ALPHAGEO,-0.2359602172607746
ROUTE,-0.23661036714912093
ECLERX,-0.23728451941509715
ONELIFECAP,-0.23738669113654037
ADANIPOWER,-0.23740872558404713
GUJALKALI,-0.23788681805295525
DIAMONDYD,-0.2379911825540378
APTECHT,-0.23821910625274087
TOUCHWOOD,-0.23878183199451358
ASTRON,-0.23966914422119295
BODALCHEM,-0.24016018757551516
LUXIND,-0.24028584184991741
PRIMESECU,-0.24031902933314958
INTENTECH,-0.24040276150697976
ITI,-0.24069374797394577
UTINEXT50,-0.24106938644083342
ARMANFIN,-0.2411530918497104
FOODSIN,-0.24132070702588
ASIANTILES,-0.2413596574178516
AKZOINDIA,-0.24157625204469263
MEGASOFT,-0.24218084101116022
SIGACHI,-0.2424088647392797
SAIL,-0.24297846170448023
PRAKASH,-0.24327538806038101
HEIDELBERG,-0.24334012766393323
IEX,-0.24335837014657044
HARRMALAYA,-0.24358543777161856
ARVIND,-0.24358560356166775
AARON,-0.2441829002239575
POLYMED,-0.24436431622212332
NEXTMEDIA,-0.24436894397075093
INTLCONV,-0.24455702003257385
DUCON,-0.24517210124519268
TVTODAY,-0.24545341111605973
GARFIBRES,-0.2455414623113239
SANGHIIND,-0.2458761621356741
LTIM,-0.24688281067857937
ZEEMEDIA,-0.24691299585048135
VIDHIING,-0.24705674293113836
ARSSINFRA,-0.24799338986624497
VAIBHAVGBL,-0.24807364353017614
ESCORTS,-0.24820656739541178
GLOBAL,-0.2483026421841053
ZOMATO,-0.24850646732513715
DCW,-0.24871417691037404
INDIANCARD,-0.24896262712479061
NITCO,-0.24930747910277967
MTNL,-0.2493315606126975
VOLTAMP,-0.25068886450349975
CEATLTD,-0.2511646810240667
INFIBEAM,-0.2514309849961167
SMLISUZU,-0.25228301571036116
GOODYEAR,-0.25233446498059553
HERANBA,-0.2524213989609718
YUKEN,-0.2527801969107069
RENUKA,-0.253094821332481
JOCIL,-0.25323208819688586
RBL,-0.25418951776676596
ANANTRAJ,-0.2543315653501697
HDFCSENETF,-0.25446591469409063
BROOKS,-0.2546811688832683
PIXTRANS,-0.25471810875199374
MRPL,-0.25508355408133976
AMBUJACEM,-0.2552701287156306
PITTIENG,-0.25558271712964165
HAVELLS,-0.2559093473332119
SHYAMTEL,-0.2559108938255838
AXISGOLD,-0.2559337777729279
TI,-0.25617273427106974
ENIL,-0.25640422377965766
MOMENTUM,-0.25648843406561855
ADVANIHOTR,-0.25660498461025144
AMJLAND,-0.25712012709725657
REMSONSIND,-0.2576268306153589
RPSGVENT,-0.25769674520529723
TEMBO,-0.2580728218057132
METROPOLIS,-0.2583835428402173
GSPL,-0.2584418418531201
AMBIKCO,-0.2586947358702772
UNIDT,-0.25878950066684847
ROSSARI,-0.2589153544909663
ELGIEQUIP,-0.25957923156367907
JISLJALEQS,-0.25980988928793397
PRITIKA,-0.2598496880071507
GANESHBE,-0.2600952099701208
AIROLAM,-0.2602785386867688
MANAKALUCO,-0.26029920129296125
VESUVIUS,-0.26047630229138097
RAIN,-0.26057002795034145
SILLYMONKS,-0.2614334553543708
BALAXI,-0.261597333439593
ONWARDTEC,-0.26175881561273306
NAZARA,-0.2618164005938909
MANYAVAR,-0.26221179810081097
NXTDIGITAL,-0.2625775653152317
IRFC,-0.2628579931197611
DEN,-0.2634125119594165
NEULANDLAB,-0.2639824166671972
SMLT,-0.2643125940901375
PVR,-0.2644403491842907
SMSLIFE,-0.2655344607656773
ABB,-0.2662327467829097
RAMCOIND,-0.2662889759679412
BHAGCHEM,-0.2672849972831682
BBOX,-0.26761474770693205
JAYBARMARU,-0.2677816557649748
S&SPOWER,-0.26815069447247597
TARMAT,-0.26839251147201754
NCLIND,-0.26943452302620596
SASTASUNDR,-0.2694750231374085
MAXVIL,-0.2695403059840294
HMVL,-0.27090136544192006
BANCOINDIA,-0.2714045822189305
GRINDWELL,-0.2714662524808877
CONTROLPR,-0.2716502899820892
VISAKAIND,-0.27183945653383407
CHEMCON,-0.2719475356428158
APTUS,-0.27195414668606693
HGINFRA,-0.2720110661573344
ICIL,-0.2721193243111294
WALCHANNAG,-0.27234451681774685
FILATEX,-0.27292031673356365
ICICIBANKP,-0.2735119588399335
TMB,-0.273620677636262
BIRLAMONEY,-0.27390252910118706
ALEMBICLTD,-0.27404317745628476
HCG,-0.27414659567842964
GEECEE,-0.27474086502547235
RUPA,-0.27557847905746014
GILT5YBEES,-0.27572964561194835
PDMJEPAPER,-0.275982475323398
SHANKARA,-0.27605477002210604
OAL,-0.276096395605828
ANURAS,-0.27634363852522054
AXISCADES,-0.2766667788062746
SINTERCOM,-0.27722018280068567
LLOYDS,-0.27729067882307357
CRISIL,-0.27734966913381187
SBIETFCON,-0.2775409098153429
HINDCOMPOS,-0.2775683911968592
OMKARCHEM,-0.27818603379202905
COMPUSOFT,-0.27836766510921057
FINOPB,-0.2785357358891237
BIOCON,-0.2790107584088506
FLEXITUFF,-0.27919391471023985
WINPRO,-0.2793273599729684
ICICIBANKN,-0.27952052939590716
HISARMETAL,-0.2805979527747095
LAXMIMACH,-0.28081121289617866
VIKASLIFE,-0.28088640563024597
CREATIVEYE,-0.2812238325281806
SUKHJITS,-0.28128411426039895
GLAND,-0.2815112964963776
ZIMLAB,-0.28184557077873973
ANIKINDS,-0.2820543782568368
CONSOFINVT,-0.2827224200327815
DBREALTY,-0.2827906833537188
TEXRAIL,-0.28304859496695095
RUSTOMJEE,-0.2830968077096112
GATEWAY,-0.28354473557284987
DBL,-0.2839069430984352
AXISTECETF,-0.2840380036685416
MAPMYINDIA,-0.2841753912031098
SOMANYCERA,-0.28435422927370885
DIXON,-0.28441415848927937
ACE,-0.2847330651087607
ICICIINFRA,-0.28538656564419795
SEAMECLTD,-0.28573321350558545
SEQUENT,-0.28578496167467277
SOBHA,-0.28604697392338685
KPIGREEN,-0.2861332765963971
RELIGARE,-0.2862070174792276
VAKRANGEE,-0.2872099508804806
GALAXYSURF,-0.28773084769914026
CARTRADE,-0.28807827679758874
MEDPLUS,-0.28820076096496033
TEJASNET,-0.2882307229976839
SMCGLOBAL,-0.2884369259517563
DELPHIFX,-0.28871690894405594
KIOCL,-0.28879246892906535
MASFIN,-0.2889832575835985
INDIGOPNTS,-0.2897915382374502
DICIND,-0.28980999400720175
WOCKPHARMA,-0.2898557067477397
MERCATOR,-0.2900366300366303
ALANKIT,-0.29090057336190134
KOTAKNIFTY,-0.2911761940504055
MANINFRA,-0.2912996677408769
UFO,-0.2914207213594097
TIMKEN,-0.29177553245076715
NHPC,-0.29196093666004264
HINDCOPPER,-0.29221289080455476
BHARATRAS,-0.292873075429051
APCOTEXIND,-0.2930272005763233
JPASSOCIAT,-0.29325818068405585
FIEMIND,-0.2934719077614767
BVCL,-0.29434049412965746
REPL,-0.2945421662230945
GOKEX,-0.2949717848963695
AILIMITED,-0.29507291974267164
TEXMOPIPES,-0.29560456294788073
DCMNVL,-0.29603780997262374
KOTAKALPHA,-0.29606375308753474
MOHEALTH,-0.29625110183229153
ASHAPURMIN,-0.29635002430714985
THERMAX,-0.2965758976913018
RGL,-0.29675532836520657
CENTURYTEX,-0.2969137349705407
THOMASCOTT,-0.29695167517516086
RKEC,-0.29696372485094213
NILAINFRA,-0.2972963966593767
SOLEX,-0.29730343955241273
ADL,-0.29749155942566696
INDIACEM,-0.29759292876890797
PREMEXPLN,-0.29765124454794795
MINDTECK,-0.2986871762982273
PGIL,-0.29882384258144007
SEPOWER,-0.29914450135608855
SHAILY,-0.29922994799629643
NETF,-0.29929228626207294
SIRCA,-0.2992966883697022
KPRMILL,-0.29930088660053256
ICICIM150,-0.30054054186889156
RAINBOW,-0.3006220119162874
FCL,-0.3012820021084853
REPCOHOME,-0.30128870896092574
SHREYAS,-0.3016307896985891
SURANAT&P,-0.30168050606659863
KOTAKMNC,-0.30192684265323516
VIKASECO,-0.30203874173624723
BHARATGEAR,-0.3025073023099363
UMAEXPORTS,-0.3029794595546965
SECURKLOUD,-0.3037641555099067
EBBETF0430,-0.30381533467097266
VISHNU,-0.3039288976208443
ANDHRAPAP,-0.30421040028907065
SUMEETINDS,-0.30424246911123437
SMSPHARMA,-0.30510597699137615
MOHITIND,-0.3052341411214248
CORALFINAC,-0.3056077709569238
ORIENTPPR,-0.3060571015498206
COFFEEDAY,-0.3060857053359773
MONQ50,-0.3061730714954127
GFLLIMITED,-0.30666080561922066
MAXIND,-0.3068353180751506
COASTCORP,-0.30716453735314486
AARTIIND,-0.3071864252559269
KOPRAN,-0.30718825619823925
TAKE,-0.30805247338388164
TASTYBITE,-0.308155996178426
HFCL,-0.30826569808867715
ALPSINDUS,-0.30870093065679116
TCNSBRANDS,-0.3087999933857491
BRNL,-0.30982844211051386
MANAKSIA,-0.3101344959409776
NRAIL,-0.31075884027128714
ELDEHSG,-0.3109268418126271
SIGIND,-0.3111941879565565
PUNJABCHEM,-0.3118181150201066
ASAHIINDIA,-0.31202662530635383
HDFCQUAL,-0.31203491154124535
CAREERP,-0.3125295151582586
EMMBI,-0.31270970234525475
PRIVISCL,-0.31327305033149927
SUVEN,-0.31375223625207915
TIPSINDLTD,-0.31401375679417914
AJRINFRA,-0.3142473118279573
POONAWALLA,-0.3143300623827507
ALICON,-0.31489353285844957
EASEMYTRIP,-0.3150964634011844
XELPMOC,-0.31527296765826207
GREENPANEL,-0.3153909008671209
STEELCITY,-0.31551566901117156
ANMOL,-0.315754756373599
GENESYS,-0.3157839071931384
ZENTEC,-0.31631509868293145
OMAXE,-0.31720763605151253
CMMIPL,-0.3175945339462523
SCHNEIDER,-0.31765069091770426
STEELXIND,-0.31774123279951283
VSTIND,-0.3183476500178127
LCCINFOTEC,-0.3184137466345749
HDFCNIFETF,-0.3187948848868539
KOTAKBKETF,-0.3188139003651006
GAYAPROJ,-0.31881815545751646
LAURUSLABS,-0.319367425316843
ADANITRANS,-0.3202674649007944
GNFC,-0.320432881346544
ICDSLTD,-0.32077025890656846
AURIONPRO,-0.3219479712116599
VINEETLAB,-0.3219789614931312
A2ZINFRA,-0.32217481930700764
AETHER,-0.3223306758037618
IFGLEXPOR,-0.3225785263642981
RAMANEWS,-0.3229418235353532
NURECA,-0.32387451348540064
SESHAPAPER,-0.3240805658699278
NITINSPIN,-0.32423561990488425
RELINFRA,-0.325625391951067
EIMCOELECO,-0.3260254846301572
UTISENSETF,-0.32662513792369713
CASTROLIND,-0.32672928417116454
SHALBY,-0.3269920044749221
RANEHOLDIN,-0.3270748475129573
CLNINDIA,-0.3271711127313994
KAUSHALYA,-0.3279442891992736
ASIANHOTNR,-0.32837658221141997
DSPQ50ETF,-0.3287971304567988
ICEMAKE,-0.32947389893616713
MAHSCOOTER,-0.329666433609266
ARTEMISMED,-0.33008511149892844
IFBIND,-0.33030779912697456
MADHAV,-0.3304302905369844
RANEENGINE,-0.33043227666270714
TATAMOTORS,-0.33056046664427013
SUNDARAM,-0.33097320487179493
ARCHIDPLY,-0.3311496091805808
BOROLTD,-0.33133858991027776
GMRP&UI,-0.3320419685896267
ACCELYA,-0.33224121120519845
BCONCEPTS,-0.33246884003183463
UMESLTD,-0.332546675756034
VISHAL,-0.33315367671538537
FAIRCHEMOR,-0.33390601489925825
VLSFINANCE,-0.33401556723663983
MOMOMENTUM,-0.3342727216886734
TATACHEM,-0.33514298382978447
SGL,-0.33695307422480886
BIL,-0.33699601707044136
ORIENTLTD,-0.33749222752084895
GVKPIL,-0.3377531812503516
WELSPUNIND,-0.33788158124377116
RHFL,-0.3383643197409358
MPSLTD,-0.3383982031770448
MANINDS,-0.33840067104429206
SOTL,-0.3386069026287977
GREAVESCOT,-0.33918248231973347
KHAICHEM,-0.3399481872008149
3IINFOLTD,-0.340035330359625
PRECOT,-0.34060252357830634
RIIL,-0.3423390451399423
DEEPINDS,-0.34255091941387167
SPENCERS,-0.3430185502546474
DGCONTENT,-0.3432623560112089
AKSHOPTFBR,-0.34338565677886645
AFFLE,-0.344462219358582
EMAMIPAP,-0.34474317047402336
ROLLT,-0.3447771672771682
STARHEALTH,-0.34489696346774257
AHLEAST,-0.3452715615001428
RVNL,-0.34567327353456917
ALMONDZ,-0.3457320222902545
TFL,-0.346216911143242
GMMPFAUDLR,-0.3469608408504798
SOMICONVEY,-0.34731616376943925
LOVABLE,-0.34746594202081527
EXXARO,-0.3476410865490989
OSWALAGRO,-0.3479503173878053
SUNTECK,-0.34810991466784363
CAMLINFINE,-0.34817243989327723
RAJMET,-0.348965961279442
WORTH,-0.34923151031805766
PARAS,-0.3495102418866805
REVATHI,-0.3497756766165455
MOKSH,-0.3500382516906794
LAMBODHARA,-0.350055712217671
INDNIPPON,-0.3503906856037756
TERASOFT,-0.35119674465629647
KRITINUT,-0.35252655073658007
LUMAXIND,-0.35286347599476064
TIMETECHNO,-0.3532263626231233
IRCON,-0.3537825778107738
SADBHIN,-0.35407286949454697
TIRUPATIFL,-0.354332032931023
UTINIFTETF,-0.3544510473113752
TTML,-0.354507195369818
NAHARSPING,-0.3550045820580189
JMA,-0.35642277547020096
DATAMATICS,-0.3565198965999402
COCHINSHIP,-0.35672544937236034
PVP,-0.3567691025441728
KRITI,-0.3568796795845676
TGBHOTELS,-0.35696330967996437
GEEKAYWIRE,-0.35805574533106066
NITIRAJ,-0.35843556565711376
